 12.0000	 12.0000	-22.6258	-275.3431	  1.0000
 24.0000	 12.0000	 -5.1462	-302.6913	  1.0000
 36.0000	 12.0000	 27.2046	-288.7876	  1.0000
 48.0000	 12.0000	  4.7002	-300.4007	  1.0000
 60.0000	 12.0000	  3.0581	-269.2899	  1.0000
 72.0000	 12.0000	 -9.6422	-289.9876	  1.0000
 84.0000	 12.0000	  9.2395	-301.8388	  1.0000
 96.0000	 12.0000	-17.5041	-294.4856	  1.0000
108.0000	 12.0000	  7.3939	-290.1095	  1.0000
120.0000	 12.0000	964.6194	-261.5264	  1.0000
132.0000	 12.0000	  0.0000	  0.0000	  1.0000
144.0000	 12.0000	  0.0000	  0.0000	  1.0000
156.0000	 12.0000	  0.0000	  0.0000	  1.0000
168.0000	 12.0000	  0.0000	  0.0000	  1.0000
180.0000	 12.0000	  0.0000	  0.0000	  1.0000
192.0000	 12.0000	  0.0000	  0.0000	  1.0000
204.0000	 12.0000	  0.0000	  0.0000	  1.0000
216.0000	 12.0000	  0.0000	  0.0000	  1.0000
228.0000	 12.0000	  0.0000	  0.0000	  1.0000
240.0000	 12.0000	  0.0000	  0.0000	  1.0000
252.0000	 12.0000	  0.0000	  0.0000	  1.0000
264.0000	 12.0000	  0.0000	  0.0000	  1.0000
276.0000	 12.0000	  0.0000	  0.0000	  1.0000
288.0000	 12.0000	  0.0000	  0.0000	  1.0000
300.0000	 12.0000	  0.0000	  0.0000	  1.0000
312.0000	 12.0000	  0.0000	  0.0000	  1.0000
324.0000	 12.0000	  0.0000	  0.0000	  1.0000
336.0000	 12.0000	  0.0000	  0.0000	  1.0000
348.0000	 12.0000	  0.0000	  0.0000	  1.0000
360.0000	 12.0000	  0.0000	  0.0000	  1.0000
372.0000	 12.0000	  0.0000	  0.0000	  1.0000
384.0000	 12.0000	  0.0000	  0.0000	  1.0000
396.0000	 12.0000	  0.0000	  0.0000	  1.0000
408.0000	 12.0000	  0.0000	  0.0000	  1.0000
420.0000	 12.0000	  0.0000	  0.0000	  1.0000
432.0000	 12.0000	  0.0000	  0.0000	  1.0000
444.0000	 12.0000	  0.0000	  0.0000	  1.0000
456.0000	 12.0000	  0.0000	  0.0000	  1.0000
468.0000	 12.0000	  0.0000	  0.0000	  1.0000
480.0000	 12.0000	  0.0000	  0.0000	  1.0000
492.0000	 12.0000	  0.0000	  0.0000	  1.0000
