 12.0000	 12.0000	 -9.0821	-254.5828	  1.0000
 24.0000	 12.0000	-11.5151	-257.8299	  1.0000
 36.0000	 12.0000	-14.0670	-271.0954	  1.0000
 48.0000	 12.0000	-31.0117	-293.9941	  1.0000
 60.0000	 12.0000	-39.3004	-299.1867	  1.0000
 72.0000	 12.0000	-24.7601	-305.0991	  1.0000
 84.0000	 12.0000	-14.6724	-305.2390	  1.0000
 96.0000	 12.0000	 -8.8905	-304.2793	  1.0000
108.0000	 12.0000	-16.7710	-301.6012	  1.0000
120.0000	 12.0000	-20.2226	-296.2404	  1.0000
132.0000	 12.0000	 -8.2964	-288.4029	  1.0000
144.0000	 12.0000	 -5.7562	-287.7365	  1.0000
156.0000	 12.0000	 12.9976	-290.3489	  1.0000
168.0000	 12.0000	 31.2091	-305.5700	  1.0000
180.0000	 12.0000	 48.0518	-299.7979	  1.0000
192.0000	 12.0000	 55.2092	-289.1228	  1.0000
204.0000	 12.0000	 45.4180	-295.4382	  1.0000
216.0000	 12.0000	 46.2652	-296.2474	  1.0000
228.0000	 12.0000	 52.4395	-294.0113	  1.0000
240.0000	 12.0000	 48.1021	-283.4452	  1.0000
252.0000	 12.0000	 19.5462	-242.3376	  1.0000
264.0000	 12.0000	  9.8374	-238.1557	  1.0000
276.0000	 12.0000	 -0.6252	-277.2357	  1.0000
288.0000	 12.0000	  0.2062	-318.9889	  1.0000
300.0000	 12.0000	  2.8141	-316.5986	  1.0000
312.0000	 12.0000	  9.9047	-303.2815	  1.0000
324.0000	 12.0000	 14.5378	-304.5589	  1.0000
336.0000	 12.0000	  0.3014	-300.4496	  1.0000
348.0000	 12.0000	 -8.5747	-292.4548	  1.0000
360.0000	 12.0000	 -8.3733	-278.2232	  1.0000
372.0000	 12.0000	 -6.4286	-276.0306	  1.0000
384.0000	 12.0000	  4.5164	-289.9312	  1.0000
396.0000	 12.0000	 -4.7274	-294.1207	  1.0000
408.0000	 12.0000	-31.1785	-281.4007	  1.0000
420.0000	 12.0000	-15.8896	-254.4016	  1.0000
432.0000	 12.0000	 -7.1507	-251.7712	  1.0000
444.0000	 12.0000	 -3.9777	-265.4747	  1.0000
456.0000	 12.0000	 -7.2922	-286.6765	  1.0000
468.0000	 12.0000	-25.3458	-286.8322	  1.0000
480.0000	 12.0000	-36.2272	-276.3429	  1.0000
492.0000	 12.0000	-70.3930	-253.8695	  1.0000
 12.0000	 24.0000	  3.2372	-251.3355	  1.0000
 24.0000	 24.0000	  0.5234	-261.3720	  1.0000
 36.0000	 24.0000	-23.3611	-284.2212	  1.0000
 48.0000	 24.0000	-26.5642	-295.5009	  1.0000
 60.0000	 24.0000	-13.4386	-304.5073	  1.0000
 72.0000	 24.0000	-14.7406	-305.2262	  1.0000
 84.0000	 24.0000	 -9.4234	-305.3826	  1.0000
 96.0000	 24.0000	 -5.6061	-303.8483	  1.0000
108.0000	 24.0000	-11.8727	-307.5274	  1.0000
120.0000	 24.0000	-16.3536	-308.5753	  1.0000
132.0000	 24.0000	-14.2086	-282.5316	  1.0000
144.0000	 24.0000	  3.0865	-275.7919	  1.0000
156.0000	 24.0000	 22.3405	-274.8413	  1.0000
168.0000	 24.0000	 13.8631	-293.5784	  1.0000
180.0000	 24.0000	 17.0425	-290.9762	  1.0000
192.0000	 24.0000	 30.1517	-279.4988	  1.0000
204.0000	 24.0000	 29.9122	-292.1219	  1.0000
216.0000	 24.0000	 33.2214	-294.9687	  1.0000
228.0000	 24.0000	 45.7554	-302.3500	  1.0000
240.0000	 24.0000	  9.4882	-255.6263	  1.0000
252.0000	 24.0000	 -6.2845	-243.3546	  1.0000
264.0000	 24.0000	-20.1977	-238.1853	  1.0000
276.0000	 24.0000	-18.2452	-254.3687	  1.0000
288.0000	 24.0000	-10.5027	-294.2864	  1.0000
300.0000	 24.0000	-14.7236	-293.9637	  1.0000
312.0000	 24.0000	 -9.6478	-283.4128	  1.0000
324.0000	 24.0000	 -0.1563	-299.3562	  1.0000
336.0000	 24.0000	-16.0813	-299.8676	  1.0000
348.0000	 24.0000	-17.0435	-292.3259	  1.0000
360.0000	 24.0000	-18.5695	-280.6140	  1.0000
372.0000	 24.0000	-21.0062	-280.7250	  1.0000
384.0000	 24.0000	 -9.1315	-288.3526	  1.0000
396.0000	 24.0000	 -4.2604	-300.6925	  1.0000
408.0000	 24.0000	 -9.4394	-284.7184	  1.0000
420.0000	 24.0000	-14.9472	-246.5949	  1.0000
432.0000	 24.0000	-12.8504	-247.4213	  1.0000
444.0000	 24.0000	  3.9140	-301.0920	  1.0000
456.0000	 24.0000	 16.3551	-301.5992	  1.0000
468.0000	 24.0000	 15.5536	-297.3036	  1.0000
480.0000	 24.0000	-64.6902	-273.9019	  1.0000
492.0000	 24.0000	-80.8526	-245.2779	  1.0000
 12.0000	 36.0000	 -2.4301	-261.4653	  1.0000
 24.0000	 36.0000	 -1.1510	-266.0772	  1.0000
 36.0000	 36.0000	-23.2531	-276.6739	  1.0000
 48.0000	 36.0000	-11.1835	-290.2035	  1.0000
 60.0000	 36.0000	 -5.7688	-303.5326	  1.0000
 72.0000	 36.0000	-13.0183	-306.0973	  1.0000
 84.0000	 36.0000	 -3.7685	-299.7006	  1.0000
 96.0000	 36.0000	 -3.0903	-296.4251	  1.0000
108.0000	 36.0000	 -0.3594	-299.5993	  1.0000
120.0000	 36.0000	 14.0365	-302.7674	  1.0000
132.0000	 36.0000	 29.3845	-294.0986	  1.0000
144.0000	 36.0000	 22.8916	-290.5511	  1.0000
156.0000	 36.0000	 14.1811	-281.5370	  1.0000
168.0000	 36.0000	 18.7271	-291.0479	  1.0000
180.0000	 36.0000	 17.6296	-297.5940	  1.0000
192.0000	 36.0000	  4.8508	-302.3768	  1.0000
204.0000	 36.0000	  1.2982	-298.0982	  1.0000
216.0000	 36.0000	 -7.1072	-284.5316	  1.0000
228.0000	 36.0000	 14.0249	-312.3947	  1.0000
240.0000	 36.0000	  1.5226	-262.6505	  1.0000
252.0000	 36.0000	-18.7752	-237.1338	  1.0000
264.0000	 36.0000	-26.5938	-233.7277	  1.0000
276.0000	 36.0000	-21.4217	-249.5475	  1.0000
288.0000	 36.0000	 -2.0690	-281.4468	  1.0000
300.0000	 36.0000	 -9.4663	-283.6123	  1.0000
312.0000	 36.0000	-11.4991	-276.4462	  1.0000
324.0000	 36.0000	 10.7153	-278.3300	  1.0000
336.0000	 36.0000	 23.2393	-290.3138	  1.0000
348.0000	 36.0000	 16.2174	-302.9016	  1.0000
360.0000	 36.0000	 -7.2290	-294.8717	  1.0000
372.0000	 36.0000	-20.4196	-283.9332	  1.0000
384.0000	 36.0000	-22.2627	-267.2879	  1.0000
396.0000	 36.0000	-16.5849	-287.3791	  1.0000
408.0000	 36.0000	-10.2441	-279.7287	  1.0000
420.0000	 36.0000	-16.8630	-253.1113	  1.0000
432.0000	 36.0000	-19.8127	-258.5527	  1.0000
444.0000	 36.0000	 -2.8432	-275.6812	  1.0000
456.0000	 36.0000	 12.4631	-297.8848	  1.0000
468.0000	 36.0000	  6.1021	-307.0372	  1.0000
480.0000	 36.0000	-53.8091	-306.1292	  1.0000
492.0000	 36.0000	-61.3564	-296.6747	  1.0000
 12.0000	 48.0000	-10.8537	-260.7579	  1.0000
 24.0000	 48.0000	-24.6938	-270.7797	  1.0000
 36.0000	 48.0000	 -9.7579	-273.0606	  1.0000
 48.0000	 48.0000	 -6.5195	-295.4625	  1.0000
 60.0000	 48.0000	 -4.9834	-310.0962	  1.0000
 72.0000	 48.0000	 -2.9407	-314.1235	  1.0000
 84.0000	 48.0000	  5.9098	-307.9312	  1.0000
 96.0000	 48.0000	  1.7223	-303.2159	  1.0000
